0.47468	0.50537	107.57919	145.52357	58.15728	0.19121	312.43130	0.04505	0.00021
0.42916	0.47510	41.81737	41.46514	42.46875	0.18323	126.83875	0.19481	0.00351
0.41844	0.44914	34.16614	28.60671	26.86782	0.15757	90.66582	0.37984	0.04981
0.46420	0.37835	19.67758	14.69997	20.52136	0.16056	55.90202	0.40850	0.05275
0.38902	0.40433	16.84356	13.50112	17.22364	0.15041	48.51208	0.43421	0.04482
0.42972	0.34378	18.09398	11.48779	14.57947	0.15217	45.08691	0.42593	0.04650
0.41679	0.33850	13.33813	10.16277	10.92133	0.11528	35.29279	0.57255	0.07213
0.37115	0.34081	6.40977	8.11111	8.67609	0.14330	24.05223	0.45152	0.07216
0.38178	0.29711	7.23597	6.19161	7.16282	0.12524	21.39453	0.54505	0.06467
